date,source,url,currency,title,generator_id,predicted_direction,predicted_magnitude,confidence,pair_context,reasoning
2026-02-28,,https://www.globenewswire.com/news-release/2026/02/27/3246501/0/en/Fairfax-Completes-C-650-Million-Senior-Notes-Offering.html,USD,Fairfax Completes C$650 Million Senior Notes Offering,llm-sentiment-v1,neutral,null,0.6,,"The article is about a C$650 million senior notes offering by Fairfax Financial, which does not contain any direct information about the US dollar or its sentiment. The article is not focused on the FX market or the US dollar, so the sentiment for USD is considered neutral."
2026-02-28,,https://www.globenewswire.com/news-release/2026/02/27/3246413/0/en/Endeavour-Silver-Announces-Q4-2025-Financial-Results-Earnings-Call-at-10AM-PST-1PM-EST-Today.html,USD,Endeavour Silver Announces Q4 2025 Financial Results; Earnings Call at 10AM PST (1PM EST) Today,llm-sentiment-v1,neutral,null,0.3,,The article is about Endeavour Silver's financial results and does not contain any information directly related to the US dollar or the foreign exchange market.
2026-02-28,,https://github.com/paolobietolini/caddy-x402,USD,Show HN: Caddy plugin that charges AI crawlers real USDC to access your site,llm-sentiment-v1,bullish,small,0.7,,"The article discusses a Caddy plugin that charges AI crawlers real USDC to access websites, which suggests increased demand and usage of the US dollar, which is bullish for the currency."
2026-02-28,,https://www.globenewswire.com/news-release/2026/02/27/3246377/28124/en/Sweden-Prepaid-Card-and-Digital-Wallet-Intelligence-Databook-Report-2026-A-9-96-Billion-Market-by-2030-Market-Dynamics-Size-and-Forecast-and-Share-Statistics-2021-2030.html,SEK,"Sweden Prepaid Card and Digital Wallet Intelligence Databook Report 2026: A $9.96 Billion Market by 2030 - Market Dynamics, Size and Forecast, and Share Statistics 2021-2030",keyword-sentiment-v1.1,neutral,,0.3,,SEK mixed signals; markets consolidating
2026-02-28,,https://www.globenewswire.com/news-release/2026/02/27/3246377/28124/en/Sweden-Prepaid-Card-and-Digital-Wallet-Intelligence-Databook-Report-2026-A-9-96-Billion-Market-by-2030-Market-Dynamics-Size-and-Forecast-and-Share-Statistics-2021-2030.html,SEK,"Sweden Prepaid Card and Digital Wallet Intelligence Databook Report 2026: A $9.96 Billion Market by 2030 - Market Dynamics, Size and Forecast, and Share Statistics 2021-2030",llm-sentiment-v1,bullish,medium,0.7,,"The article discusses growth opportunities in Sweden's prepaid card and digital wallet market, which suggests economic strength and positive sentiment for the Swedish krona (SEK)."
2026-02-28,,https://financialpost.com/globe-newswire/ipsen-receives-positive-chmp-opinion-for-ojemda-for-the-treatment-as-monotherapy-of-children-with-relapsed-or-refractory-braf-altered-pediatric-low-grade-glioma,EUR,Ipsen receives positive CHMP opinion for Ojemda® for the treatment as monotherapy of children with relapsed or refractory BRAF-altered pediatric low-grade glioma,keyword-sentiment-v1.1,bullish,small,0.9,,EUR showing strength with 1 positive indicators
2026-02-28,,https://www.globenewswire.com/news-release/2026/02/27/3246394/0/en/Ipsen-receives-positive-CHMP-opinion-for-Ojemda-for-the-treatment-as-monotherapy-of-children-with-relapsed-or-refractory-BRAF-altered-pediatric-low-grade-glioma.html,EUR,Ipsen receives positive CHMP opinion for Ojemda® for the treatment as monotherapy of children with relapsed or refractory BRAF-altered pediatric low-grade glioma,keyword-sentiment-v1.1,bullish,small,0.9,,EUR showing strength with 1 positive indicators
2026-02-28,,https://financialpost.com/globe-newswire/ipsen-receives-positive-chmp-opinion-for-ojemda-for-the-treatment-as-monotherapy-of-children-with-relapsed-or-refractory-braf-altered-pediatric-low-grade-glioma,EUR,Ipsen receives positive CHMP opinion for Ojemda® for the treatment as monotherapy of children with relapsed or refractory BRAF-altered pediatric low-grade glioma,llm-sentiment-v1,neutral,null,0.3,,"The article is about Ipsen receiving a positive CHMP opinion for a drug to treat pediatric low-grade glioma. This news is not directly related to the EUR currency or the FX market, so it is unlikely to have a significant impact on the EUR."
2026-02-28,,https://www.globenewswire.com/news-release/2026/02/27/3246394/0/en/Ipsen-receives-positive-CHMP-opinion-for-Ojemda-for-the-treatment-as-monotherapy-of-children-with-relapsed-or-refractory-BRAF-altered-pediatric-low-grade-glioma.html,EUR,Ipsen receives positive CHMP opinion for Ojemda® for the treatment as monotherapy of children with relapsed or refractory BRAF-altered pediatric low-grade glioma,llm-sentiment-v1,neutral,null,0.3,,"The article is about Ipsen receiving a positive CHMP opinion for a drug to treat pediatric low-grade glioma. This news is not directly related to the EUR currency or the FX market, so it is unlikely to have a significant impact on the EUR."
2026-02-28,,https://finance.yahoo.com/news/est-e-lauder-companies-inc-194903189.html,AUD,The Estée Lauder Companies Inc. (EL): A Bull Case Theory,keyword-sentiment-v1.1,neutral,,0.3,,AUD mixed signals; markets consolidating
2026-02-28,,https://www.globenewswire.com/news-release/2026/02/27/3246397/28124/en/Saudi-Arabia-Prepaid-Card-and-Digital-Wallet-Market-Intelligence-Report-2026-stc-bank-and-Urpay-Intensify-Competition-Through-Apple-Pay-Mada-Integration-and-Card-Linked-Stored-Valu.html,AUD,Saudi Arabia Prepaid Card and Digital Wallet Market Intelligence Report 2026: stc bank and Urpay Intensify Competition Through Apple Pay/Mada Integration and Card-Linked Stored-Value Strategies,keyword-sentiment-v1.1,neutral,,0.3,,AUD mixed signals; markets consolidating
2026-02-28,,https://www.globenewswire.com/news-release/2026/02/27/3246365/28124/en/United-Kingdom-Prepaid-Card-and-Digital-Wallet-Intelligence-Report-2026-An-82-73-Billion-Market-by-2030-Primed-for-Growth-Due-to-Increased-Contactless-Adoption-and-Digital-first-Fi.html,AUD,"United Kingdom Prepaid Card and Digital Wallet Intelligence Report 2026: An $82.73 Billion Market by 2030, Primed for Growth Due to Increased Contactless Adoption and Digital-first Financial Solutions",keyword-sentiment-v1.1,neutral,,0.3,,AUD mixed signals; markets consolidating
2026-02-28,,https://punchng.com/beyond-the-scaffolding-years-of-pain-patience-and-the-audacity-that-built-banana-islands-tallest-tower-lucrezia-by-sujimoto/,AUD,"BEYOND THE SCAFFOLDING: Years of Pain, Patience, And The Audacity That Built Banana Island’s Tallest Tower Lucrezia By Sujimoto",keyword-sentiment-v1.1,neutral,,0.3,,AUD mixed signals; markets consolidating
2026-02-28,,https://finance.yahoo.com/news/est-e-lauder-companies-inc-194903189.html,AUD,The Estée Lauder Companies Inc. (EL): A Bull Case Theory,llm-sentiment-v1,neutral,null,0.2,,The article is about Estée Lauder Companies Inc. and does not contain any information related to the Australian dollar (AUD).
2026-02-28,,https://www.globenewswire.com/news-release/2026/02/27/3246397/28124/en/Saudi-Arabia-Prepaid-Card-and-Digital-Wallet-Market-Intelligence-Report-2026-stc-bank-and-Urpay-Intensify-Competition-Through-Apple-Pay-Mada-Integration-and-Card-Linked-Stored-Valu.html,AUD,Saudi Arabia Prepaid Card and Digital Wallet Market Intelligence Report 2026: stc bank and Urpay Intensify Competition Through Apple Pay/Mada Integration and Card-Linked Stored-Value Strategies,llm-sentiment-v1,neutral,null,0.2,,The article is about the prepaid card and digital wallet market in Saudi Arabia and does not mention anything related to the Australian dollar (AUD).
2026-02-28,,https://www.globenewswire.com/news-release/2026/02/27/3246365/28124/en/United-Kingdom-Prepaid-Card-and-Digital-Wallet-Intelligence-Report-2026-An-82-73-Billion-Market-by-2030-Primed-for-Growth-Due-to-Increased-Contactless-Adoption-and-Digital-first-Fi.html,AUD,"United Kingdom Prepaid Card and Digital Wallet Intelligence Report 2026: An $82.73 Billion Market by 2030, Primed for Growth Due to Increased Contactless Adoption and Digital-first Financial Solutions",llm-sentiment-v1,neutral,null,0.2,,"The article is focused on the UK prepaid card and digital wallet market and does not mention anything related to the Australian dollar (AUD) or the Australian economy. Therefore, there is no clear sentiment for AUD based on the information provided."
2026-02-28,,https://punchng.com/beyond-the-scaffolding-years-of-pain-patience-and-the-audacity-that-built-banana-islands-tallest-tower-lucrezia-by-sujimoto/,AUD,"BEYOND THE SCAFFOLDING: Years of Pain, Patience, And The Audacity That Built Banana Island’s Tallest Tower Lucrezia By Sujimoto",llm-sentiment-v1,neutral,null,0.2,,The article is about the construction of a tower in Banana Island and does not contain any information related to the Australian dollar or the foreign exchange market.
