date,source,url,currency,title,snippet
2026-03-06,NewsAPI (The Times of India),https://economictimes.indiatimes.com/markets/forex/forex-news/rupee-rebounds-from-all-time-low-gains-48-paise-to-91-57-against-us-dollar-in-early-trade/articleshow/129068299.cms,USD,"Rupee rebounds from all-time low, gains 48 paise to 91.57 against US dollar in early trade","The Indian Rupee has recovered from its record low, gaining 48 paise to trade at 91.57 against the US dollar. This recovery follows positive momentum in domestic equity markets. However, rising crude oil prices and foreign investor selling continue to exert p…"
2026-03-06,NewsAPI (CNA),https://www.channelnewsasia.com/business/revolut-files-us-bank-charter-names-duransoy-us-ceo-5973836,USD,"Revolut files for US bank charter, names Duransoy as US CEO","NEW YORK, March 5 : Britain's Revolut applied for a U.S. bank charter and appointed former Visa executive Cetin Duransoy as its new CEO for the United States, the fintech company announced on Thursday. Revolut, which has about 70 million clients in 40 markets…"
2026-03-06,NewsAPI (Financial Post),https://financialpost.com/pmn/business-pmn/traders-turn-to-canadas-dollar-as-iran-war-risks-jolt-market,USD,Traders Turn to Canada’s Dollar As Iran War Risks Jolt Market,The Canadian dollar has become a top pick in the $9.5-trillion-a-day foreign exchange market due to its link to oil prices as the war in the Middle East grinds on.
2026-03-06,NewsAPI (CoinDesk),https://www.coindesk.com/policy/2026/03/05/zerohash-applies-for-national-trust-bank-charter-to-expand-regulated-stablecoin-services,USD,ZeroHash applies for national trust bank charter to expand regulated stablecoin services,"The charter would allow ZeroHash to operate under a single federal framework, rather than state-by-state rules, and offer services aligned with recent legislation."
2026-03-06,NewsAPI (Bitcoinist),https://bitcoinist.com/kraken-first-crypto-firm-access-fed-master-accounts/,USD,Kraken Becomes First Crypto Firm To Gain Access To Federal Reserve’s Master Accounts – Report,"Kraken, the US’s second-largest crypto exchange, has reportedly secured access to the Federal Reserve’s (Fed) core payment systems, marking a significant milestone as the first crypto firm to operate on the same infrastructure utilized by thousands of banks a…"
2026-03-06,Yahoo Finance,https://finance.yahoo.com/news/crypto-scores-first-direct-access-003700188.html,USD,Crypto scores first direct access to Fed payment system,
2026-03-06,NewsAPI (GlobeNewswire),https://www.globenewswire.com/news-release/2026/03/05/3249978/0/en/LINK-FOREX-Research-Head-David-Whitcombe-Quietly-Funds-Measles-Patients-in-Mexico.html,MXN,LINK FOREX Research Head David Whitcombe Quietly Funds Measles Patients in Mexico,"London, United Kingdom, March 05, 2026 (GLOBE NEWSWIRE) -- Amid a recent surge in measles cases in parts of Mexico, some families are facing the dual pressures of strained healthcare resources and rising treatment costs. For some low-income families, continue…"
2026-03-06,NewsAPI (Financial Post),https://financialpost.com/pmn/business-wire-news-releases-pmn/pan-american-silver-discovers-new-high-grade-veins-at-the-la-colorada-mine,MXN,Pan American Silver Discovers New High-Grade Veins at the La Colorada Mine,"VANCOUVER, British Columbia — Pan American Silver Corp. (NYSE: PAAS) (TSX: PAAS) (“Pan American” or the “Company”) reports new drill results from the southeastern and eastern Candelaria zones of the La Colorada mine in Zacatecas, Mexico. Exploration drilling …"
2026-03-06,ForexLive,https://investinglive.com/news/oil-prices-resume-climb-to-start-european-morning-trade-20260306/,EUR,Oil prices resume climb to start European morning trade,"We're starting to see oil prices approach the highs from yesterday and most notably, WTI crude oil is wanting to hold above the crucial $80 mark. Despite all the volatility and a couple of downside spikes here and there, it's been an otherwise one-sided push higher mostly for oil prices all through this week.Right now, we're seeing WTI crude oil be up 0.7% on the day to $81.70 while Brent crude oil is up 0.6% near the $86 mark. All of this will just continue to reinvigorate talks of prices poten"
2026-03-06,ForexLive,https://investinglive.com/news/what-are-the-main-events-for-today-20260306/,EUR,What are the main events for today?,"EUROPEAN SESSIONIn the European session, we don't have much on the agenda other than the final Eurozone Q4 GDP report. This is very old data by now, so the market reaction will be muted. In fact, we are almost at the end of Q1 2026 and what happens next with the US-Iran war will shape the future data. That's why the focus is on the war.AMERICAN SESSIONIn the American session, the main highlight is going to be the US NFP report. We also get the January US Retail Sales, but that's old and volatile"
2026-03-06,ForexLive,https://investinglive.com/news/investinglive-americas-fx-news-wrap-5-mar-geopolitics-continue-to-drive-the-markets-20260305/,EUR,investingLive Americas FX news wrap 5 Mar: Geopolitics continue to drive the markets,US stocks close lower but rebound into the closeCrude oil settles at $6.35 higher or 8.51% at $81.01Kristi Noem is replaced as Homeland Security Secretary.Pres. Trump not looking to tap into the strategic petroleum reserve (SPR)European indices close sharply lower after reversing earlier gainsOil jumps above $78 helped by reported attack on Bahrain facilityEnergy and tech sectors drive mixed market movementsMarket Update: Gold reverses gains amid central-bank selling chatterFeds Barkin: Recent i
2026-03-06,ForexLive,https://investinglive.com/news/investinglive-european-markets-wrap-caution-holds-as-focus-stays-on-us-iran-conflict-20260305/,EUR,investingLive European markets wrap: Caution holds as focus stays on US-Iran conflict,Headlines:Iran is ready to abandon its nuclear program if the US makes a satisfactory offerIs this a hint that the US-Iran conflict might stretch on for much longer?ECB's de Guindos: Baseline scenario is that US-Iran will be a short conflictECB policymaker Villeroy: I do not see reason today why we should raise interest ratesEurozone January retail sales -0.1% vs +0.3% m/m expectedGermany February construction PMI 43.7 vs 44.7 priorUK February construction PMI 44.5 vs 47.0 expectedUS February Ch
2026-03-06,FXStreet,https://www.fxstreet.com/news/silver-price-forecast-xag-usd-trades-broadly-flat-around-8280-as-investors-await-us-nfp-202603061127,EUR,Silver Price Forecast: XAG/USD trades broadly flat around $82.80 as investors await US NFP,"Silver price (XAG/USD) trades broadly sideways around $82.80 during the European trading session on Friday. The white metal consolidates as investors await the United States (US) Nonfarm Payrolls (NFP) data for February, which will be published at 13:30 GMT."
2026-03-06,FXStreet,https://www.fxstreet.com/news/eur-gbp-dips-as-eurozone-growth-slows-boe-rate-cut-odds-drop-202603061116,EUR,"EUR/GBP dips as Eurozone growth slows, BoE rate cut odds drop","EUR/GBP trades around 0.8680 on Friday at the time of writing, losing 0.10% on the day as investors assess contrasting economic outlooks in the Eurozone and the United Kingdom (UK)."
2026-03-06,FXStreet,https://www.fxstreet.com/news/wti-rallies-as-qatars-kaabi-expects-oil-price-to-surge-to-150-barrel-amid-iran-conflicts-202603061040,EUR,WTI rallies as Qatar’s Kaabi expects oil price to surge to $150/barrel amid Iran conflicts,"West Texas Intermediate (WTI), futures on NYMEX, surges to near $82.80 during the European trading session on Friday, the highest level seen since July 2024."
2026-03-06,FXStreet,https://www.fxstreet.com/news/ecbs-escriva-its-very-unlikely-that-we-will-touch-rates-at-the-next-meeting-202603061000,EUR,ECB’s Escriva: It's very unlikely that we will touch rates at the next meeting,"In an interview with the regional Catalan TV3 television on Friday, European Central Bank (ECB) policymaker Jose Luis Escriva commented on the monetary policy outlook in the face of the ongoing Middle East conflict."
2026-03-06,FXStreet,https://www.fxstreet.com/news/eur-trade-weighted-strength-masks-usd-weakness-commerzbank-202603060953,EUR,EUR: Trade-weighted strength masks USD weakness – Commerzbank,"Commerzbank’s Volkmar Baur examines whether the Euro is truly weak or strong, noting that EUR/USD undervaluation on purchasing power parity contrasts with a still-elevated trade-weighted Euro."
2026-03-06,FXStreet,https://www.fxstreet.com/news/aud-usd-price-forecast-remains-sticky-to-20-day-ema-for-almost-a-week-202603060844,EUR,AUD/USD Price Forecast: Remains sticky to 20-day EMA for almost a week,The AUD/USD pair trades 0.55% higher to near 0.7050 during the European trading session on Friday.
2026-03-06,FXStreet,https://www.fxstreet.com/news/eur-usd-support-from-ecb-repricing-ing-202603060824,EUR,EUR/USD: Support from ECB repricing – ING,"ING’s Chris Turner highlights that higher energy prices are negative for EUR/USD, but recent European Central Bank repricing has narrowed EUR/USD swap differentials to some of the tightest levels since 2024."
2026-03-06,FXStreet,https://www.fxstreet.com/news/ecb-oil-driven-inflation-risks-lift-hike-odds-deutsche-bank-202603060803,EUR,ECB: Oil-driven inflation risks lift hike odds – Deutsche Bank,Deutsche Bank highlights that markets now assign a clear probability to an ECB rate hike by December 2026 as Oil prices surge.
2026-03-06,FXStreet,https://www.fxstreet.com/news/pbocs-pan-will-guide-adjustments-in-interest-rate-levels-based-economic-operations-202603060752,EUR,PBoC’s Pan: Will guide adjustments in interest rate levels based economic operations,People’s Bank of China (PBoC) Governor Pan Gongsheng said during European trading hours on Friday that monetary policy adjustments will be based on economic operations.
2026-03-06,FXStreet,https://www.fxstreet.com/news/usd-jpy-price-forecast-hovers-around-15750-as-bullish-bias-prevails-202603060749,EUR,USD/JPY Price Forecast: Hovers around 157.50 as bullish bias prevails,"USD/JPY extends its gains for the second successive session, trading around 157.60 during the European hours on Friday. On the daily chart, technical analysis indicates a persistent bullish bias as the pair remains within the ascending channel pattern."
2026-03-06,FXStreet,https://www.fxstreet.com/news/ecbs-sleijpen-the-central-bank-can-tolerate-a-small-inflation-overshoot-202603060736,EUR,ECB’s Sleijpen: The central bank can tolerate a small inflation overshoot,European Central Bank (ECB) policymaker and Dutch central bank chief Olaf Sleijpen said in an interview with Reuters that the monetary policy is in a good place and the central bank can handle a slight inflation overshoot.
2026-03-06,FXStreet,https://www.fxstreet.com/news/eur-usd-trades-sideways-around-11600-as-us-nfp-takes-centre-stage-202603060730,EUR,EUR/USD trades sideways around 1.1600 as US NFP takes centre stage,"The EUR/USD pair trades in a tight range around 1.1600 during the European trading session on Friday. The major currency pair consolidates as investors await the United States (US) Nonfarm Payrolls (NFP) data for February, which will be published at 13:30 GMT."
2026-03-06,FXStreet,https://www.fxstreet.com/news/eurozone-energy-shock-reshapes-inflation-and-growth-path-rabobank-202603060729,EUR,Eurozone: Energy shock reshapes inflation and growth path – Rabobank,Rabobank’s RaboResearch team assesses how the Middle East conflict and higher Oil and European gas prices will affect the Eurozone economy.
2026-03-06,FXStreet,https://www.fxstreet.com/news/aud-jpy-gains-ground-to-near-11100-as-boj-signals-prolonged-rate-hold-202603060645,EUR,AUD/JPY gains ground to near 111.00 as BoJ signals prolonged rate hold,The AUD/JPY cross attracts some buyers to around 110.90 during the early European session on Friday. The Japanese Yen (JPY) softens against the Australian Dollar (AUD) amid uncertainty surrounding the Bank of Japan's (BoJ) interest rate path.
2026-03-06,FXStreet,https://www.fxstreet.com/news/usd-cad-price-forecast-wobbles-near-13660-ahead-of-us-nfp-data-202603060635,EUR,USD/CAD Price Forecast: Wobbles near 1.3660 ahead of US NFP data,"The USD/CAD pair trades in a tight range around 1.3660 during the European trading session on Friday. The Loonie pair consolidates as the US Dollar wobbles ahead of the United States (US) Nonfarm Payrolls (NFP) data for February, which will be published at 13:30 GMT."
2026-03-06,NewsAPI (Financial Post),https://financialpost.com/pmn/business-pmn/euros-slide-shows-how-energy-shock-is-deepest-vulnerability,EUR,Euro’s Slide Shows How Energy Shock Is Deepest Vulnerability,"The euro is sliding as a surge in oil and natural gas prices calls attention to Europe’s vulnerability: when energy gets expensive, the region’s trade balance deteriorates and the currency tends to reflect the pain."
2026-03-06,NewsAPI (Financial Post),https://financialpost.com/pmn/business-pmn/euro-may-strengthen-on-bigger-global-role-ecbs-wunsch-says,EUR,"Euro May Strengthen on Bigger Global Role, ECB’s Wunsch Says","The European Central Bank must prepare for a stronger euro if the continent wants to boost the single currency’s global status, Governing Council member Pierre Wunsch said."
2026-03-06,ForexLive,https://investinglive.com/news/investinglive-european-markets-wrap-oil-prices-surge-higher-on-prolonged-disruption-fears-20260306/,EUR,investingLive European markets wrap: Oil prices surge higher on prolonged disruption fears,Headlines:Oil prices resume climb to start European morning tradeQatar warns that the Middle East conflict could disrupt energy exports for weeks to monthsQatar reportedly offers to lease LNG tankers as Ras Laffan plant stays shutWhat is the distribution of forecasts for the US NFP?Japan reportedly mulls releasing national oil reserves amid Middle East conflictJapan finance minister says will respond nimbly to latest market movementsBOJ policymaker Himino: Underlying inflation gradually accelera
2026-03-06,NewsAPI (Europa.eu),https://www.ecb.europa.eu/press/accounts/2026/html/ecb.mg260305~4a9b7afe1c.en.html,EUR,Meeting of 4-5 February 2026,The European Central Bank (ECB) is the central bank of the European Union countries which have adopted the euro. Our main task is to maintain price stability in the euro area and so preserve the purchasing power of the single currency.
2026-03-06,NewsAPI (Techbullion.com),https://techbullion.com/crypto-scam-recovery-in-canada-how-amdark-limited-helps-victims-recover-stolen-cryptocurrency/,AUD,Crypto Scam Recovery in Canada : How Amdark Limited Helps Victims Recover Stolen Cryptocurrency,"H1: Crypto Scam Recovery Services for Victims in Canada and the UK Cryptocurrency fraud is rising at an unprecedented pace. From fake investment platforms to forex trading manipulation, thousands of individuals across Canada and the United Kingdom are losing …"
