date,source,url,currency,title,snippet
2026-03-02,FXStreet,https://www.fxstreet.com/news/cee-fx-forint-and-lira-seen-under-pressure-ing-202603021754,USD,CEE FX: Forint and Lira seen under pressure – ING,ING’s Frantisek Taborsky warns CEE currencies face downside as the Iran-related energy shock hits an import-dependent region. Higher Oil and gas prices and a stronger Dollar are expected to weigh on CEE FX and delay rate-cut plans.
2026-03-02,FXStreet,https://www.fxstreet.com/news/gold-rallies-towards-5-300-as-mideast-war-oil-spike-stoke-haven-bid-202603021725,USD,"Gold rallies towards $5,300 as Mideast war, Oil spike stoke haven bid","Gold prices advance over 1% on Monday, as geopolitical risks rise due to the escalation of the conflict in the Middle East that sparked an attack from the US and Israel on Iran. At the time of writing, XAU/USD trades at $5,341 after hitting a one-month high of $5,419 earlier in the day."
2026-03-02,FXStreet,https://www.fxstreet.com/news/silver-price-forecast-xag-usd-rises-above-95-amid-middle-east-war-202603021025,USD,Silver Price Forecast: XAG/USD tumbles below $90 as US Dollar surges,"Silver (XAG/USD) drops toward $87.90 at the time of writing on Monday, losing 6.33% on the day and sharply reversing the gains recorded earlier in the day."
2026-03-02,FXStreet,https://www.fxstreet.com/news/gold-surges-on-safe-haven-flows-amid-us-iran-war-202603021215,USD,Gold eases after US-Israel strikes on Iran rattle global markets,"Gold (XAU/USD) eases after opening the week with a bullish gap amid escalating geopolitical tensions in the Middle East, with the US-Iran war triggering a fresh wave of safe-haven demand."
2026-03-02,FXStreet,https://www.fxstreet.com/news/usd-chf-advances-on-middle-east-war-robust-us-manufacturing-pmi-202603021620,USD,"USD/CHF advances on Middle East war, robust US manufacturing PMI","USD/CHF trades around 0.7800 on Monday at the time of writing, up 1.50% on the day, as the US Dollar (USD) extends gains that were already in place before the release of US manufacturing data."
2026-03-02,FXStreet,https://www.fxstreet.com/news/usd-cad-climbs-as-us-iran-war-drives-safe-haven-demand-oil-prices-jump-202603021511,USD,"USD/CAD climbs as US-Iran war drives safe-haven demand, Oil prices jump","The Canadian Dollar (CAD) trades on the back foot against the US Dollar (USD) on Monday as the US-Iran war sparks a risk-off mood in global markets, boosting demand for the safe-haven Greenback and weighing on risk-sensitive currencies."
2026-03-02,FXStreet,https://www.fxstreet.com/news/gbp-usd-slides-towards-13400-as-mideast-war-boosts-us-dollar-202603021503,USD,GBP/USD slides towards 1.3400 as Mideast war boosts US Dollar,"GBP/USD retreats some 0.49% on Monday amid risk aversion sponsored by the conflict in the Middle East between the alliance of the US and Israel against Iran. Consequently, safe-haven peers like the US Dollar (USD) remain bid in the day, hence weighing on the pair."
2026-03-02,FXStreet,https://www.fxstreet.com/news/usd-jpy-climbs-on-safe-haven-dollar-demand-despite-boj-rate-hike-expectations-202603021422,USD,"USD/JPY climbs on safe-haven Dollar demand, despite BoJ rate hike expectations","USD/JPY trades around 157.50 on Monday at the time of writing, up 0.84% on the day, moving closer to the February high at 157.66 and maintaining a bullish tone supported by the strength of the US Dollar (USD)."
2026-03-02,FXStreet,https://www.fxstreet.com/news/us-secretary-of-war-hegseth-no-time-frame-to-the-iran-operation-202603021406,USD,US Secretary of War Hegseth: No time frame to the Iran operation,"United States (US) Secretary of War Pete Hegseth claimed that he would never put a time frime to the Iran operation, saying he is worried that Iran has long-range strike capabilities that can hit the tactical operations center, causing US casualties at a Pentagon press conference on Monday."
2026-03-02,FXStreet,https://www.fxstreet.com/news/chf-safe-haven-crown-shifts-to-franc-commerzbank-202603021306,USD,CHF: Safe haven crown shifts to Franc – Commerzbank,"Commerzbank’s Thu Lan Nguyen says the Swiss Franc has become the ultimate currency safe haven, even ahead of the Dollar and Japanese Yen."
2026-03-02,Yahoo Finance,https://finance.yahoo.com/news/fed-chair-nominee-kevin-warshs-115600647.html,USD,Fed Chair Nominee Kevin Warsh's Biggest Challenge Won't Be Balance Sheet Deleveraging or Interest Rates -- It'll Be Something Far More Important,
2026-03-02,ForexLive,https://investinglive.com/news/investinglive-european-markets-wrap-oil-stays-bid-dollar-firms-on-us-iran-conflict-20260302/,EUR,"investingLive European markets wrap: Oil stays bid, dollar firms on US-Iran conflict",Headlines:Gold prices surge as US-Iran conflict triggers a flight to safety: Record highs in sightThis Technical Map Shows Oil's Technical Analysis Before and After the WarDollar holds firmer across the board as markets digest US-Iran conflictSwiss franc tumbles after SNB warning earlierWe are more prepared to intervene in FX market in view of international situation - SNBSaudi Aramco's Ras Tanura refinery forced to shut down after reported drone attackQatarEnergy halts LNG production after mili
2026-03-02,ForexLive,https://investinglive.com/news/eu-reportedly-says-that-there-is-no-immediate-impact-to-oil-security-from-us-iran-conflict-20260302/,EUR,EU reportedly says that there is no immediate impact to oil security from US-Iran conflict,"The European Commission is said to have sent an email to EU governments, in noting that it sees no immediate impact on the bloc's security of oil supply from the situation in the Middle East. That according to Reuters, who has glanced over the email details with it stating that:""At this stage, we do not foresee an immediate oil SOS (security of supply) impact.""That being said, the EU is considering to convene an ad-hoc meeting of its oil coordination group later this week. Adding that it has req"
2026-03-02,ForexLive,https://investinglive.com/news/eurozone-february-final-manufacturing-pmi-508-vs-508-prelim-20260302/,EUR,Eurozone February final manufacturing PMI 50.8 vs 50.8 prelim,"Prior 49.5Germany's improvement is the main story driving the recovery in the euro area manufacturing sector to start the new year. Hopes of a sustained return to growth is making for a more optimistic picture at the moment. The headline reading is a 44-month high with the manufacturing output index also moving up to 51.9, its highest in six months.The only slight concern is that the latest survey data signalled an intensification of inflationary pressures. That as input prices rose sharply to a"
2026-03-02,ForexLive,https://investinglive.com/news/what-are-the-main-events-for-today-20260302/,EUR,What are the main events for today?,"EUROPEAN SESSIONIn the European session, we get the final PMIs for the major Eurozone economies and the UK. The data isn't going to change anything for the respective central banks and will certainly be overshadowed by the conflict in the Middle East. In fact, depending on the length of the conflict, all the data could become obsolete as higher oil prices and weakness in the stock markets could negatively affect economic activity. AMERICAN SESSIONIn the American session, we get the US ISM Manufa"
2026-03-02,FXStreet,https://www.fxstreet.com/news/swiss-franc-surges-to-decade-highs-against-the-euro-before-snb-threats-cool-chf-markets-202603022013,EUR,Swiss Franc surges to decade highs against the Euro before SNB threats cool CHF markets,"The Swiss Franc (CHF) was the standout safe-haven performer on early Monday trading, rallying sharply against the Euro (EUR) and most major currencies as the US-Israeli military strikes on Iran triggered a broad flight to safety."
2026-03-02,FXStreet,https://www.fxstreet.com/news/eur-usd-weakens-as-us-iran-conflict-strengthens-the-us-dollar-202603021641,EUR,EUR/USD weakens as US-Iran conflict strengthens the US Dollar,"The Euro (EUR) edges lower against the US Dollar (USD) on Monday, with EUR/USD sliding more than 1% as investors rotate into the safe-haven Greenback amid escalating geopolitical tensions in the Middle East."
2026-03-02,FXStreet,https://www.fxstreet.com/news/ecbs-kocher-should-be-prepared-to-move-rates-quickly-202603021447,EUR,ECB’s Kocher: Should be prepared to move rates quickly,"Governor of the Österreichische Nationalbank and member of the European Central Bank (ECB), Martin Kocher, said that the ECB should be prepared to move interest rates quickly in either direction in a Wall Street Journal interview on Monday."
2026-03-02,FXStreet,https://www.fxstreet.com/news/euro-area-growth-drag-from-higher-oil-commerzbank-202603021445,EUR,Euro area: Growth drag from higher Oil – Commerzbank,"Commerzbank’s Senior Economist Dr. Vincent Stamer argues that the Oil-driven inflation rise will weigh on Euro area GDP this year, trimming growth by more than 0.1 percentage points."
2026-03-02,FXStreet,https://www.fxstreet.com/news/aluminium-supply-risks-rise-on-middle-east-tensions-ing-202603021426,EUR,Aluminium: Supply risks rise on Middle East tensions – ING,"ING Commodities Strategist Ewa Manthey notes that LME aluminium prices have jumped to a one‑month high as Middle East tensions revive supply concerns. She argues that risks are focused on regional physical premiums, especially in Europe and the US, rather than a broad tightening of global supply."
2026-03-02,FXStreet,https://www.fxstreet.com/news/euro-energy-shock-implications-for-ecb-policy-abn-amro-202603021331,EUR,Euro: Energy shock implications for ECB policy – ABN AMRO,ABN AMRO economists assess how higher Brent Oil prices could affect eurozone inflation and the ECB.
2026-03-02,FXStreet,https://www.fxstreet.com/news/dxy-energy-shock-and-fed-repricing-support-ing-202603021258,EUR,DXY: Energy shock and Fed repricing support – ING,"ING’s Chris Turner argues Dollar strength after the Iran attack is justified and likely to persist. He highlights US energy independence versus Europe and Asia, and the risk that higher Oil and natural gas prices damage fossil-fuel importers."
2026-03-02,NewsAPI (Khabarhub.com),https://english.khabarhub.com/2026/01/537096/,EUR,Foreign currency exchange rates fixed for today,KATHMANDU: Nepal Rastra Bank has set the official foreign exchange rates for today (Sunday). The buying rate of one US dollar has been fixed at Rs 145.27 and the selling rate at Rs 145.87. The buying rate of one euro stands at Rs 171.47 and the selling rate a…
2026-03-02,ForexLive,https://investinglive.com/news/saudi-aramcos-ras-tanura-refinery-forced-to-shut-down-after-reported-drone-attack-20260302/,AUD,Saudi Aramco's Ras Tanura refinery forced to shut down after reported drone attack,"A Reuters source is reporting that Saudi Aramco's Ras Tanura refinery, which is the largest oil refinery in the Middle East, was hit by a drone attack and forced to shut down as a precautionary measure. The source did note that the ""situation is under control"" though.However, the strike continues to highlight the kind of disruption that is hitting the oil market at the open. It's not just all about the Strait of Hormuz. There's tension and fears all over the region and oil refineries and tankers"
2026-03-02,NewsAPI (Whatjapanthinks.com),https://whatjapanthinks.com/quantum-ai-investment-review/,AUD,Quantum AI Investment Review: Trusted Trading System or Fraud? Results Exposed,Quantum AI Investment emerges as a newly launched online trading program designed to streamline and strengthen the overall trading experience for individuals interested in cryptocurrency markets. The platform states that it uses advanced technologies such as …
2026-03-02,NewsAPI (Whatjapanthinks.com),https://whatjapanthinks.com/apexspire-tayren-review/,AUD,Apexspire Tayren Review: Trusted Trading System or Fraud? Results Exposed,Apexspire Tayren presents itself as a freshly created digital asset trading solution developed to smooth and upgrade the overall user experience for individuals interested in crypto traders. The platform puts forward that it uses modern methods such as AI and…
