date,source,url,currency,title,snippet
2026-03-07,FXStreet,https://www.fxstreet.com/news/usd-myr-consolidation-near-highs-with-upside-risks-ocbc-202603061917,USD,USD/MYR: Consolidation near highs with upside risks – OCBC,"OCBC strategists Sim Moh Siong and Christopher Wong report that USD/MYR is consolidating near recent highs after an early-week run-up, supported by broader USD strength and soggy risk sentiment. Geopolitical headlines around Iran and energy markets are seen as key drivers."
2026-03-07,FXStreet,https://www.fxstreet.com/news/forecasting-the-upcoming-week-middle-east-war-boosts-oil-nfp-miss-shakes-us-dollar-202603061842,USD,"Forecasting the upcoming week: Middle East war boosts Oil, NFP miss shakes US Dollar",The Middle East crisis has escalated into an all-out war after the US and Israel assassinated the Supreme Leader of Iran on February 28. Iran not only targeted Israel but also attacked United States (US) military bases around the Persian Gulf.
2026-03-07,FXStreet,https://www.fxstreet.com/news/silver-price-forecast-xag-usd-range-bound-as-rsi-holds-near-50-and-macd-flattens-202603061834,USD,Silver Price Forecast: XAG/USD range-bound as RSI holds near 50 and MACD flattens,"Silver (XAG/USD) trades modestly higher on Friday as the US Dollar (USD) and Treasury yields ease following softer-than-expected US Nonfarm Payrolls (NFP) data. Despite the intraday bounce, the white metal remains on track for its first weekly decline in three weeks."
2026-03-07,FXStreet,https://www.fxstreet.com/news/feds-collins-fed-policy-is-well-positioned-202603061833,USD,Fed’s Collins: Fed policy is well positioned,"Susan Collins, President of the Federal Reserve (Fed) Bank of Boston, said that to cut interest rates again, the Fed needs to see clear evidence of inflation ebbing, adding that she sees no need to change the monetary policy stance urgently at a gathering in Springfield, Massachusetts on Friday."
2026-03-07,FXStreet,https://www.fxstreet.com/news/crude-oil-explodes-higher-as-strait-of-hormuz-crisis-deepens-202603061830,USD,Crude Oil explodes higher as Strait of Hormuz crisis deepens,"WTI crude oil surged about 11% on Friday, breaching above $87.00, its highest level since October 2023, in a session dominated by a single massive bullish candle that dwarfed every session of the past three months."
2026-03-07,FXStreet,https://www.fxstreet.com/news/nzd-usd-price-forecast-hold-above-200-day-sma-kiwi-approaches-05900-202603061804,USD,"NZD/USD Price Forecast: Hold above 200-day SMA, Kiwi approaches 0.5900","The New Zealand Dollar erases some of its earlier losses, remains above the 200-day Simple Moving Average (SMA) of 0.5874, seems poised to finish Friday’s session virtually unchanged."
2026-03-07,FXStreet,https://www.fxstreet.com/news/feds-miran-fed-typically-does-not-respond-to-oil-prices-202603061749,USD,Fed’s Miran: Fed typically does not respond to oil prices,"Stephen Miran, Federal Reserve (Fed) governor said that he is hesitant to read too much into one month’s job report and that policy, adding that if anything, it biases him towards an even more dovish policy in an interview with CNBC on Friday."
2026-03-07,FXStreet,https://www.fxstreet.com/news/usd-cad-dips-as-weak-us-nfp-data-and-rising-oil-prices-strengthen-loonie-202603061741,USD,USD/CAD dips as weak US NFP data and rising Oil prices strengthen Loonie,The Canadian Dollar (CAD) strengthens against the US Dollar (USD) on Friday as the Greenback loses momentum following softer-than-expected US Nonfarm Payrolls (NFP) data.
2026-03-07,FXStreet,https://www.fxstreet.com/news/gold-price-surges-after-weak-us-payrolls-shake-us-dollar-202603061735,USD,Gold price surges after weak US payrolls shake US Dollar,"Gold price (XAU/USD) rallies on Friday during the North American session, boosted by a weaker-than-expected US jobs report and a risk-off market mood amid the Middle East conflict. At the time of writing, XAU/USD trades near $5,140, up more than 1%."
2026-03-07,FXStreet,https://www.fxstreet.com/news/usd-chf-dips-on-us-job-contraction-geopolitical-tensions-202603061728,USD,"USD/CHF dips on US job contraction, geopolitical tensions","USD/CHF declines on Friday, trading around 0.7780 at the time of writing, down 0.44% on the day, as the Swiss Franc (CHF) benefits from increased safe-haven demand amid economic and geopolitical uncertainty."
2026-03-07,FXStreet,https://www.fxstreet.com/news/aud-usd-advances-on-us-employment-contraction-rba-rate-hike-outlook-202603061634,USD,"AUD/USD advances on US employment contraction, RBA rate hike outlook","AUD/USD trades around 0.7020 on Friday at the time of writing, up 0.11% on the day, as investors digest a much weaker-than-expected US employment report."
2026-03-07,FXStreet,https://www.fxstreet.com/news/gold-slips-despite-escalating-us-iran-conflict-as-dollar-strengthens-202603061223,USD,Gold steadies after soft US jobs data but heads for weekly loss,"Gold (XAU/USD) gains traction on Friday after trading under pressure for most of the day, with the US Dollar (USD) and Treasury yields easing as traders digest soft US Nonfarm Payrolls (NFP) data."
2026-03-07,FXStreet,https://www.fxstreet.com/news/usd-jpy-poised-to-test-15800-despite-weak-us-jobs-data-202603061525,USD,USD/JPY poised to test 158.00 despite weak US jobs data,"USD/JPY rises and challenges the 158.00 figure on Friday, up over 0.20% after the latest US employment report signaled weakness in the labor market. Also, the Middle East conflict deteriorates market mood, maintaining the US Dollar (USD) bid during the week."
2026-03-07,FXStreet,https://www.fxstreet.com/news/usd-fed-cuts-repriced-on-higher-inflation-ing-202603061459,USD,USD: Fed cuts repriced on higher inflation – ING,ING’s James Knightley notes that expectations for Federal Reserve easing in 2026 have been reduced as higher near-term US inflation and resilient growth make early rate cuts less likely.
2026-03-07,FXStreet,https://www.fxstreet.com/news/gbp-usd-weakens-despite-soft-us-jobs-data-202603061458,USD,GBP/USD trades flat despite soft US jobs data,"The British Pound (GBP) struggles for direction against the US Dollar (USD) on Friday, with GBP/USD consolidating after a short-lived spike following weaker-than-expected US labor market data. At the time of writing, the pair is trading around 1.3362, on course for a third straight weekly decline."
2026-03-07,FXStreet,https://www.fxstreet.com/news/fed-wait-and-see-stance-after-weak-jobs-commerzbank-202603061442,USD,Fed: Wait-and-see stance after weak jobs – Commerzbank,"Commerzbank Senior Economist Dr. Christoph Balz notes that US employment fell by 92,000 in February, far below expectations, with revisions also lowering prior months. He highlights possible distortions from a strike and cold weather."
2026-03-07,FXStreet,https://www.fxstreet.com/news/feds-daly-both-goals-are-risks-now-202603061424,USD,Fed’s Daly: Both goals are risks now,"Mary Daly, President of the Federal Reserve (Fed) Bank of San Francisco, said that a month of data isn’t decisive, adding that inflation is above target right now, balancing risks of calculation at an interview with CNBC on Friday."
2026-03-07,MarketWatch,https://www.marketwatch.com/story/i-find-this-very-worrying-a-friends-home-fell-into-foreclosure-what-on-earth-is-going-on-6ca57472?mod=mw_rss_topstories,USD,‘I find this very worrying’: A friend’s home fell into foreclosure. What on earth is going on?,Federal Housing Authority and Veterans Affairs home loans are seeing higher delinquency rates than conventional loans.
2026-03-07,NewsAPI (BusinessLine),https://www.thehindubusinessline.com/markets/forex/rupee-falls-6-paise-to-end-9170-against-us-dollar-amid-west-asia-crisis/article70711514.ece,USD,Rupee falls 6 paise to end 91.70 against US dollar amid West Asia crisis,"Heavy selling in domestic equities, withdrawal of foreign funds add to rupee’s decline, say forex analysts"
2026-03-07,NewsAPI (newsBTC),http://www.newsbtc.com/analysis/doge/dogecoin-doge-retreats-0-095/,USD,"Dogecoin (DOGE) Retreats, Market Eyes Potential Extended Pullback",Dogecoin corrected some gains and traded below $0.10 against the US Dollar. DOGE is now holding the $0.0920 support and might aim for a fresh increase. DOGE price started a fresh downside correction below $0.10. The price is trading below the $0.0965 level an…
2026-03-07,NewsAPI (BusinessLine),https://www.thehindubusinessline.com/markets/forex/rupee-gains-2-paise-to-9162-against-us-dollar-in-early-trade/article70710153.ece,USD,Rupee gains 2 paise to 91.62 against US dollar in early trade,"At the interbank foreign exchange market, the rupee opened at its previous session's closing level of 91.64 and gained 2 paise to 91.62 against the greenback"
2026-03-07,NewsAPI (FXStreet),https://www.fxstreet.com/news/forex-today-us-dollar-firms-ahead-of-nfp-oil-surges-amid-middle-east-war-202603051952,USD,"Forex Today: US Dollar firms ahead of NFP, Oil surges amid Middle East war","The US Dollar (USD) is being supported by crude oil prices, which rose to its highest level since July 2024, amid headlines of potential interruptions to the Strait of Hormuz and attacks on vessels in the region."
2026-03-07,NewsAPI (Slashdot.org),https://slashdot.org/firehose.pl?op=view&amp;id=180912020,USD,Fed's Barkin: Do not have sense yet of implications of Iran war on economy - Forex Factory,"Fed's Barkin: Do not have sense yet of implications of Iran war on economyForex Factory Top Fed Official, Wary of Inflation, Calls for Extended Rate Pause - The New York TimesThe New York Times With his war in Iran, Trump just made the next Fed chair’s job ev…"
2026-03-07,NewsAPI (BusinessLine),https://www.thehindubusinessline.com/markets/forex/rupee-makes-smart-recovery-from-previous-days-lows/article70708354.ece,USD,Rupee makes smart recovery from previous days lows,"The Rupee recovers from record lows amid geopolitical tensions, closing stronger against the Dollar despite ongoing pressure from oil prices."
2026-03-07,NewsAPI (CNBC),https://www.cnbc.com/2026/03/06/uae-mulls-freezing-iranian-assets-as-middle-east-conflict-escalates-wsj-.html,USD,UAE mulls freezing Iranian assets as Middle East conflict escalates: WSJ,"The UAE is considering freezing billions of dollars of Iranian assets held in the Gulf state, potentially severing one of Tehran's most critical economic lifelines."
2026-03-07,NewsAPI (The Times of India),https://economictimes.indiatimes.com/markets/stocks/news/global-market-gold-bonds-or-dollar-which-is-the-best-safe-haven-right-now/articleshow/129133038.cms,USD,"Global Market | Gold, bonds or dollar-Which is the best safe haven right now?","Global market volatility, fueled by Middle East tensions, has driven investors to reassess traditional safe havens. The U.S. dollar has shown strength, while government bonds and gold have experienced unpredictable movements. Defensive equities have also unde…"
2026-03-07,MarketWatch,https://www.marketwatch.com/story/fed-utterly-paralyzed-as-iran-conflict-stokes-stagflation-fears-5d31f2cd?mod=mw_rss_topstories,USD,Fed ‘utterly paralyzed’ as Iran conflict stokes stagflation fears,"Weak jobs report, higher gas prices move central bank to the sidelines."
2026-03-07,ForexLive,https://investinglive.com/news/investinglive-americas-fx-news-wrap-6-marweak-jobs-report-meets-oil-driven-inflation-risk-20260306/,EUR,investingLive Americas FX news wrap 6 Mar:Weak jobs report meets oil-driven inflation risk,"US stocks close sharply lower. Indices are down for the week.Fed's Hammack: Dollar dominance remains intact as Fed stays patientFed's Collins: Expects the Fed rate target to hold steady for some timeU.S. to launch $20B reinsurance facility for Gulf shippingIran launches attack on US forces in Bahrain, and in Baghdad.ECB Schnabel: ECB is still in a good place, but war increases upside inflation risksKansas City Fed Pres. Schmid: Businesses are pausing on hiringAtlanta Fed GDPNow Q1 estimate 2.1% "
2026-03-07,FXStreet,https://www.fxstreet.com/news/ecbs-schnabel-iran-war-creates-upside-inflation-risks-202603061822,EUR,ECB’s Schnabel: Iran war creates upside inflation risks,"Isabel Schnabel, European Central Bank (ECB) member, said that the ECB’s is still in a good place even though the Iran war created some upside inflation risks at the 2026 United States (US) Monetary Policy Forum in New York on Friday."
2026-03-07,Yahoo Finance,https://finance.yahoo.com/news/est-e-lauder-companies-moves-102136485.html,AUD,Estée Lauder Companies moves to fully acquire Forest Essentials,
2026-03-07,NewsAPI (Deeshaa.org),https://deeshaa.org/2026/03/06/bitcoin-the-brilliant-ponzi-scheme/,AUD,"Bitcoin, the Brilliant Ponzi Scheme","Ponzi schemes are an unfortunate fact of modern life. Named after Charles Ponzi, an Italian immigrant who ran a famous scam in the 1920s, a Ponzi scheme is a fraudulent investment scam where returns to earlier investors are paid using funds from new investors…"
2026-03-07,NewsAPI (Ozbargain.com.au),https://www.ozbargain.com.au/node/950744,AUD,Gooloo A3 Jump Starter 3000A with Air Compressor US$47.58 (~A$68.15) AU Stock Delivered @ GOOLOO Global Warehouse AliExpress,A new all time low price on this and beating the previous deal by nearly A$14! This Gooloo jump starter and air compressor combo unit is AU stock shipping from Gooloo Australia. While upsized TCB/SB …
