date,source,url,currency,title,snippet
2026-02-25,FXStreet,https://www.fxstreet.com/news/nzd-usd-climbs-on-weaker-us-dollar-following-trumps-state-of-the-union-202602251606,USD,NZD/USD climbs on weaker US Dollar following Trump’s State of Union speech,"NZD/USD trades around 0.5980 on Wednesday at the time of writing, up 0.27% on the day and extending its rebound for a second consecutive day. The pair benefits from a weaker US Dollar (USD) after US President Donald Trump delivered his State of the Union address before Congress."
2026-02-25,FXStreet,https://www.fxstreet.com/news/gbp-usd-climbs-as-usd-stalls-amid-trade-uncertainty-202602251528,USD,GBP/USD climbs as US Dollar stalls amid trade uncertainty,"The Pound Sterling (GBP) advances during the North American session on Wednesday as the Greenback remains unchanged amid uncertainty over US trade policies, with investors awaiting results of one of the seven megacap companies after the Wall Street close."
2026-02-25,FXStreet,https://www.fxstreet.com/news/gold-consolidates-as-investors-weigh-us-tariffs-iran-talks-and-fed-outlook-202602251153,USD,"Gold consolidates as investors weigh US tariffs, Iran talks and Fed outlook","Gold (XAU/USD) stages a modest rebound on Wednesday, trimming part of the previous day’s losses as fresh uncertainty over US trade policy and lingering geopolitical tensions in the Middle East continue to underpin safe-haven demand."
2026-02-25,FXStreet,https://www.fxstreet.com/news/silver-price-forecast-rsi-recovers-above-50-upside-bias-builds-202602241245,USD,"Silver Price Forecast: RSI recovers above 50, upside bias builds","Silver (XAG/USD) gains traction on Wednesday after coming under modest pressure on the previous day, as lingering geopolitical and economic risks keep dip buyers active."
2026-02-25,FXStreet,https://www.fxstreet.com/news/gbp-usd-rich-valuation-under-rising-boe-cut-risk-hsbc-202602251435,USD,GBP/USD: Rich valuation under rising BoE cut risk – HSBC,HSBC Global Research argues that GBP/USD looks expensive versus rate differentials as markets increasingly price a more dovish Bank of England. Sterling remains pressured after a narrow February vote to hold policy.
2026-02-25,FXStreet,https://www.fxstreet.com/news/silver-rises-sharply-on-safe-haven-demand-amid-trade-geopolitical-risks-202602251423,USD,"Silver rises sharply on safe-haven demand amid trade, geopolitical risks","Silver (XAG/USD) accelerates on Wednesday and trades around $90.70 at the time of writing, up 3.90% on the day. The white metal benefits from an environment marked by rising trade and geopolitical uncertainties, which revives demand for safe-haven assets."
2026-02-25,FXStreet,https://www.fxstreet.com/news/us-confidence-improves-as-fed-stays-cautious-dbs-202602251408,USD,US: Confidence improves as Fed stays cautious – DBS,"DBS Group Research highlights that Boston Fed President Susan Collins signalled US interest rates are likely to stay on hold, describing policy as mildly restrictive with inflation still above 2%. Futures have pushed the expected first rate cut to September."
2026-02-25,FXStreet,https://www.fxstreet.com/news/usd-chf-climbs-as-shifting-fed-outlook-supports-the-greenback-202602251253,USD,USD/CHF climbs as shifting Fed outlook supports the Greenback,"USD/CHF edges higher on Wednesday, drawing support from a firmer US Dollar, which is exerting pressure on the Swiss Franc (CHF). At the time of writing, the pair is trading around 0.7746, after bouncing off an intraday low of 0.7719."
2026-02-25,FXStreet,https://www.fxstreet.com/news/aud-usd-rises-on-robust-inflation-data-boosting-rba-tightening-bets-202602251239,USD,"AUD/USD rises on robust inflation data, boosting RBA tightening bets","AUD/USD trades around 0.7090 on Wednesday at the time of writing, up 0.42% on the day, supported by an unexpected acceleration in inflationary pressures in Australia, which revives expectations of a restrictive monetary policy stance."
2026-02-25,MarketWatch,https://www.marketwatch.com/story/trump-digs-in-his-heels-on-tariffs-with-major-implications-for-the-u-s-dollar-6b31badd?mod=mw_rss_topstories,USD,Trump digs in his heels on tariffs — with major implications for the U.S. dollar,Market strategists weighed in on President Donald Trump’s State of the Union address late Tuesday and came away with some important implications for the U.S. dollar.
2026-02-25,NewsAPI (BusinessLine),https://www.thehindubusinessline.com/markets/forex/rupee-declines-6-paise-to-settle-at-9095-against-us-dollar/article70670796.ece,USD,Rupee declines 6 paise to settle at 90.95 against US dollar,"A sharp fall in domestic equity markets and uncertainties over the India-US trade deal further pressured the local unit, while foreign fund inflows lent some support, forex traders said"
2026-02-25,NewsAPI (newsBTC),http://www.newsbtc.com/analysis/doge/dogecoin-doge-dips-into-red-0-10/,USD,Dogecoin (DOGE) Dips Into Red as Bearish Pressure Quietly Builds Today,Dogecoin started a fresh decline below the $0.10 zone against the US Dollar. DOGE is now consolidating losses and might face hurdles near $0.0950 and $0.10. DOGE price started a fresh decline below the $0.10 level. The price is trading below the $0.0950 level…
2026-02-25,NewsAPI (BusinessLine),https://www.thehindubusinessline.com/markets/forex/rupee-falls-7-paise-to-9096-against-the-us-dollar-in-early-trade/article70669787.ece,USD,Rupee falls 7 paise to 90.96 against the US dollar in early trade,"Rupee drops 7 paise to 90.96 against the dollar amid rising crude prices and weak equity markets, but FII inflows provide support."
2026-02-25,NewsAPI (The Times of India),https://economictimes.indiatimes.com/markets/forex/forex-news/rupee-falls-7-paise-to-90-96-against-the-us-dollar-in-early-trade/articleshow/128739851.cms,USD,Rupee falls 7 paise to 90.96 against the US dollar in early trade,"The Indian Rupee experienced a dip of 7 paise against the US Dollar, trading at 90.96 in early trade. This decline was influenced by escalating global crude oil prices and a strengthening dollar. Domestic equity markets also opened on a weak note, adding pres…"
2026-02-25,NewsAPI (Opensea.io),https://opensea.io/blog/articles/stablecoins-for-consumers,USD,Banks are testing a new type of crypto dollar called stablecoins. Here’s what that means for consumers,"OpenSea reports banks are testing stablecoins, digital tokens pegged to the USD, to enhance payment efficiency for consumers."
2026-02-25,NewsAPI (GlobeNewswire),https://www.globenewswire.com/news-release/2026/02/24/3243733/0/en/21shares-Launches-Spot-Sui-ETF-TSUI-in-the-United-States.html,USD,21shares Launches Spot Sui ETF (TSUI) in the United States,U.S. spot ETF expands regulated access to the Sui ecosystem as institutional momentum accelerates U.S. spot ETF expands regulated access to the Sui ecosystem as institutional momentum accelerates
2026-02-25,ForexLive,https://investinglive.com/news/imfs-georgieva-says-tariffs-lifted-us-goods-inflation-backs-fed-rate-at-32535-20260225/,USD,"IMF’s Georgieva says tariffs lifted US goods inflation, backs Fed rate at 3.25%–3.5%","IMF’s Georgieva says tariffs lifted goods inflation, backs gradual Fed easing and deficit action.Summary:Goods inflation partly tariff-drivenFed funds at 3.25%–3.5% consistent with full employmentUS debt requires determined fiscal actionIMF shares concern on trade deficitsCurrent account deficit “too big”No formal view yet on tariff court rulingCourt implications to be incorporated into Article IVIMF Managing Director Kristalina Georgieva said US goods inflation has been “somewhat affected” by t"
2026-02-25,ForexLive,https://investinglive.com/news/imf-sees-us-growth-at-24-in-2026-urges-deficit-cuts-as-debt-heads-to-140-gdp-20260225/,USD,"IMF sees US growth at 2.4% in 2026, urges deficit cuts as debt heads to 140% GDP",IMF sees solid US growth but warns rising deficits and debt heighten vulnerabilities.Summary:IMF completes US Article IV review2026 growth seen at 2.4%Employment growth to slow structurallyUnemployment near 4% in 2026–27Core PCE at 2% by early 2027Deficits seen at 7–8% of GDPDebt projected at 140% of GDP by 2031Current account gap 3.5–4% of GDPFed credibility “highly valuable asset”Warns of disorderly portfolio shiftsThe International Monetary Fund called on the United States to rein in large fi
2026-02-25,ForexLive,https://investinglive.com/news/investinglive-americas-fx-news-wrap-25-feb-the-usd-moves-lower-ahead-of-nvidia-earnings-20260225/,USD,investingLive Americas FX news wrap 25 Feb: The USD moves lower ahead of Nvidia earnings,"Major US indices close higher for the 2nd consecutive dayBank of Japan Governor Ueda says will examine the impact of rate hikes so farBitcoin Technicals: Bitcoin is up sharply today. What did the rally do to the technicals?Israeli press: There is a high chance of an attack on IranFed's Musalem: Inflation is almost a full percentage point above targetU.S. Treasury sells $70 billion of 5 year notes at a high yield of 3.615%Bitcoin rips to $68,000 in a quick turnaroundEIA weekly US crude oil invent"
2026-02-25,FXStreet,https://www.fxstreet.com/news/forex-today-australian-dollar-surges-to-two-week-highs-after-strong-cpi-data-202602252044,USD,Forex Today: Australian Dollar surges to two-week highs after strong CPI data,"The Australian Dollar (AUD) skyrocketed to near a two-week high after a hotter-than-expected January inflation report, fueling speculation of additional rate hikes by the Reserve Bank of Australia (RBA)."
2026-02-25,FXStreet,https://www.fxstreet.com/news/usd-cny-watching-fix-as-downside-bias-persists-ocbc-202602252042,USD,USD/CNY: Watching fix as downside bias persists – OCBC,"OCBC strategists Sim Moh Siong and Christopher Wong note recent RMB strength as USD/CNY fell sharply after holidays, tracking a heavy USD/CNH. The move reflects a softer Dollar, better risk sentiment and perceived policy tolerance for RMB appreciation."
2026-02-25,FXStreet,https://www.fxstreet.com/news/pln-dovish-nbp-and-rate-cut-debate-ing-202602251912,SEK,PLN: Dovish NBP and rate-cut debate – ING,"ING’s Frantisek Taborsky reports that NBP Governor Glapinski and council member Litwiniuk signalled inflation near the 2.5% target and room for further easing, with rates potentially falling to 3.50%. Markets, however, price a lower 3.25% terminal rate."
2026-02-25,FXStreet,https://www.fxstreet.com/news/sweden-soft-services-inflation-keep-riksbank-cautious-nordea-202602251632,SEK,Sweden: Soft services inflation keep Riksbank cautious – Nordea,"Nordea’s Torbjörn Isaksson notes that Swedish January CPIF and CPIF ex energy matched flash estimates, but services inflation surprised on the downside. Core services prices fell more than expected, raising concerns for the Riksbank."
2026-02-25,ForexLive,https://investinglive.com/news/investinglive-european-fx-news-wrap-jpy-extends-losses-rba-bullock-signals-patience-20260225/,EUR,"investingLive European FX news wrap: JPY extends losses, RBA Bullock signals patience",Japanese Yen extends losses as Takaichi's opposition to rate hikes weighs on the currencyRenewed uncertainty around tariffs weighs on the Indian Rupee amid Trump threatsEurozone January final CPI +1.7% vs +1.7% y/y prelimThe Australian dollar weakens as RBA's Bullock signals patience on judging policyGold's momentum wanes as focus turns to US-Iran talks and NFP report next weekEx-BoJ Governor Kuroda urges tighter policy; warns Takaichi stimulus could fuel inflationGermany Q4 final GDP 0.3% vs 0.
2026-02-25,ForexLive,https://investinglive.com/news/eurozone-january-final-cpi-17-vs-17-yy-prelim-20260225/,EUR,Eurozone January final CPI +1.7% vs +1.7% y/y prelim,"Prior +2.0%Core CPI +2.2% vs +2.2% y/y prelimPrior +2.3%No changes to the preliminary estimates. Compared with December 2025, annual inflation fell in twenty-three Member States, remained stable in one and rose in three.In January 2026, the highest contribution to the annual euro area inflation rate came from services (+1.45%), followed by food, alcohol & tobacco (+0.51%), non-energy industrial goods (+0.09%) and energy (-0.39%).ECB policymakers have been repeating they are in a ""good place"" on "
2026-02-25,ForexLive,https://investinglive.com/news/germany-q4-final-gdp-03-vs-03-qq-prelim-20260225/,EUR,Germany Q4 final GDP 0.3% vs 0.3% q/q prelim,"Prior 0.0%GDP Y/Y 0.4% vs 0.4% preliminaryPrior 0.3%No changes to the preliminary estimates. The German economy has been recovering gradually due to the expansionary fiscal policies and the ECB rate cuts. The momentum should hold in the first quarter given the strong data we had so far, unless there is a major slump in March. Economists expect the economy to grow about 1.0% in 2026, up from just 0.3% in 2025. This article was written by Giuseppe Dellamotta at investinglive.com."
2026-02-25,ForexLive,https://investinglive.com/news/what-are-the-main-events-for-today-20260225/,EUR,What are the main events for today?,"EUROPEAN SESSIONIn the European session, the only highlights are the final German Q4 GDP and the final Eurozone CPI report. The preliminary German Q4 GDP report beat expectations showing a 0.3% Q/Q growth. The preliminary Eurozone CPI figures saw headline CPI Y/Y coming at 1.7%, while the core CPI Y/Y printed at 2.2%. The final reports are rarely market-moving as traders react mostly to new information and especially the one that changes expectations. Today's data isn't going to change anything "
2026-02-25,FXStreet,https://www.fxstreet.com/news/eur-usd-recovers-as-greenback-fails-to-sustain-upside-momentum-202602251617,EUR,EUR/USD recovers as Greenback fails to sustain upside momentum,"EUR/USD regains traction on Wednesday as the US Dollar’s (USD) upside momentum fades, allowing the Euro (EUR) to trim its earlier intraday losses. At the time of writing, EUR/USD is trading around 1.1805, rebounding from the daily low near 1.1771."
2026-02-25,FXStreet,https://www.fxstreet.com/news/eurozone-household-lending-faces-modest-tightening-bnp-paribas-202602251506,EUR,Eurozone: Household lending faces modest tightening – BNP Paribas,"BNP Paribas, citing the ECB Bank Lending Survey, notes that Eurozone banks plan a somewhat stronger tightening of credit standards for households than for corporations in 2026, mainly due to higher regulatory capital and liquidity requirements under CRR3 and the output floor."
2026-02-25,FXStreet,https://www.fxstreet.com/news/eur-gbp-slips-as-softer-eurozone-inflation-weighs-on-the-euro-202602251430,EUR,EUR/GBP slips as softer Eurozone inflation weighs on the Euro,The Euro (EUR) edges lower against the British Pound (GBP) on Wednesday as investors digest fresh Eurozone inflation figures and Germany’s fourth-quarter Gross Domestic Product (GDP) data.
2026-02-25,FXStreet,https://www.fxstreet.com/news/eu-us-trade-deal-waiting-for-tariff-clarity-standard-chartered-202602251309,EUR,EU-US trade deal: Waiting for tariff clarity – Standard Chartered,Standard Chartered economist Christopher Graham notes that the European Parliament has paused ratification of the EU-US trade deal as it seeks clarity on new US tariffs.
2026-02-25,FXStreet,https://www.fxstreet.com/news/eurozone-softer-inflation-underpins-euro-rates-outlook-bny-202602251241,EUR,Eurozone: Softer inflation underpins Euro rates outlook – BNY,"BNY’s Head of Markets Macro Strategy Bob Savage highlights that Eurozone January inflation eased to 1.7% year-on-year, with EU inflation at 2.0%. Services remain the main positive contribution, while energy drags."
2026-02-25,ForexLive,https://investinglive.com/news/economic-and-event-calendar-in-asia-thursday-february-26-2026-20260225/,AUD,"Economic and event calendar in Asia Thursday, February 26, 2026","The ANZ Business Outlook survey is a well-regarded monthly survey tracking the sentiment of hundreds of New Zealand businesses concerning the economy's future. It measures confidence, hiring, investment, and inflation expectations, with findings recently showing, for instance, a 30-year high in December 2025.From the Reserve Bank of Australia we get its 'Bulletin'. The Reserve Bank of Australia Bulletin is published quarterly in March (or the end of February for this one today!), June, September"
2026-02-25,FXStreet,https://www.fxstreet.com/news/aud-sticky-cpi-backs-further-rba-hike-td-securities-202602251323,AUD,AUD: Sticky CPI backs further RBA hike – TD Securities,"TD Securities’ Global Strategy Team highlights that Australia’s January CPI remained elevated, with both headline and trimmed mean inflation above consensus."
2026-02-25,MarketWatch,https://www.marketwatch.com/story/urban-outfitters-once-struggling-namesake-stores-are-now-driving-its-sales-gains-a841972d?mod=mw_rss_topstories,AUD,Urban Outfitters’ once-struggling namesake stores are now driving its sales gains,"Shares of Urban Outfitters were up after hours on Wednesday, after the clothing retailer reported fourth-quarter results that beat estimates, helped by a turnaround at its namesake stores."
2026-02-25,NewsAPI (Whatjapanthinks.com),https://whatjapanthinks.com/alza-bitmarea-review/,AUD,Alza Bitmarea Review: Trusted Trading System or Fraud? Results Exposed,Alza Bitmarea presents itself as a newly launched digital asset trading solution created to smooth and enhance the overall trading journey for individuals interested in digital asset investors. The platform suggests that it uses high-level methods such as sma…
2026-02-25,NewsAPI (GlobeNewswire),https://www.globenewswire.com/news-release/2026/02/24/3244064/0/en/Globus-Medical-Reports-Fourth-Quarter-and-Full-Year-2025-Results.html,AUD,Globus Medical Reports Fourth Quarter and Full Year 2025 Results,"AUDUBON, Pa., Feb. 24, 2026 (GLOBE NEWSWIRE) -- Globus Medical, Inc. (NYSE: GMED), a leading musculoskeletal technology solutions company, today announced its financial results for the fourth quarter and year ended December 31, 2025."
